,title,price,link
175,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=en_6tbK7KSKz7B3ICA7nvSNjiyyjKwA1z%2FK1ueyitJIG5gAamqOgkTW%2FJ9e9Y2VVZKCL5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
176,DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹44,400",/dell-inspiron-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma07f53e68b4af?pid=COMGF478WJG7FDQQ&lid=LSTCOMGF478WJG7FDQQENSZRA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGF478WJG7FDQQ.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
177,DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,"₹39,890",/dell-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itmd0337f7f60741?pid=COMGF478YE3YYPC6&lid=LSTCOMGF478YE3YYPC6HKHQLK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGF478YE3YYPC6.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
178,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹37,800",/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-thin-light-laptop/p/itm3aee48058fdab?pid=COMGAAWYSVWZAMZZ&lid=LSTCOMGAAWYSVWZAMZZEKY92E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGAAWYSVWZAMZZ.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
179,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=en_6tbK7KSKz7B3ICA7nvSNjiyyjKwA1z%2FK1ueyitJIG5j6%2F%2FizauYJt7xzVjMJAbFQDgM%2Fy%2BpZK%2BFBmxUGjT0Reg%3D%3D&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
180,ASUS VivoBook 14 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Light Lapt...,"₹25,990",/asus-vivobook-14-pentium-silver-4-gb-256-gb-ssd-windows-11-home-x415ka-ek111ws-thin-light-laptop/p/itmeed292d4767e4?pid=COMGB6DZNPPJHUVV&lid=LSTCOMGB6DZNPPJHUVV0C5AXS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGB6DZNPPJHUVV.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
181,APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,"₹3,09,890",/apple-2021-macbook-pro-m1-max-32-gb-1-tb-ssd-mac-os-monterey-mk1h3hn-a/p/itmb02d4fba3c131?pid=COMG7X7HJBHPRPSU&lid=LSTCOMG7X7HJBHPRPSUCZ0U5Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMG7X7HJBHPRPSU.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
182,HP Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14-DV2015TU Laptop,"₹94,899",/hp-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-14-dv2015tu-laptop/p/itm6b5d4317d2d54?pid=COMGFMAJGJHMUXHB&lid=LSTCOMGFMAJGJHMUXHBOQK7KL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGFMAJGJHMUXHB.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
183,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=en_6tbK7KSKz7B3ICA7nvSNjiyyjKwA1z%2FK1ueyitJIG5jQ4ncdNxndNN1XHT3NDI8lvXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
184,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,"₹68,890",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmf5837cb8ef18b?pid=COMGCFNZUUHGWNRZ&lid=LSTCOMGCFNZUUHGWNRZLZK9FL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGCFNZUUHGWNRZ.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
185,ASUS VivoBook Ultra K14 (2021) Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 10 Home) KM41...,"₹51,890",/asus-vivobook-ultra-k14-2021-ryzen-5-hexa-core-amd-r5-5500u-8-gb-512-gb-ssd-windows-10-home-km413ua-eb503ts-thin-light-laptop/p/itm46873117b58f0?pid=COMGFG9VPU9PFKBK&lid=LSTCOMGFG9VPU9PFKBKKJIDLK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGFG9VPU9PFKBK.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
186,Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,"₹68,990",/lenovo-ideapad-5-pro-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14itl6-thin-light-laptop/p/itm962e32941462c?pid=COMG6AKVRGZZCZJ2&lid=LSTCOMG6AKVRGZZCZJ2OLHPNT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMG6AKVRGZZCZJ2.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
187,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=en_6tbK7KSKz7B3ICA7nvSNjiyyjKwA1z%2FK1ueyitJIG5gKo7ZKNCSt%2F2Q79aSQLjtVL5kqRP45OJvGMF1rCcADBw%3D%3D&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
188,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop,"₹50,990",/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-5410-2-1-laptop/p/itmd6965481fc0fc?pid=COMG9NYD9VSYJ8AR&lid=LSTCOMG9NYD9VSYJ8AR8MADZT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMG9NYD9VSYJ8AR.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
189,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L5...,"₹64,890",/asus-vivobook-k15-oled-2022-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l523ws-thin-light-laptop/p/itm391804c2ca1cd?pid=COMG87FFZGV9ZSZM&lid=LSTCOMG87FFZGV9ZSZM7V8Z9R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMG87FFZGV9ZSZM.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
190,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,"₹49,890",/lenovo-ideapad-slim-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMFXVAS6FYXYMHW.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
191,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=en_6tbK7KSKz7B3ICA7nvSNjiyyjKwA1z%2FK1ueyitJIG5ggkY0S8R4AAdSqPkTKtqE7ifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
